,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_learning_rate,param_max_delta_step,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params
49,0.8157961782383552,0.8310471674005753,0.846230123347343,0.831018417124677,0.01242337993858331,1,0.38280948003133136,0.12943032575812727,0.002611955006917318,0.0005707416221556961,0.7162543602437278,0.4779892891090747,1.06005863211788e-05,0.23439405492611984,13,11,1,82,1e-09,38.56361130005938,1.2711921895542415,0.9290766497526813,"{'colsample_bylevel': 0.7162543602437278, 'colsample_bytree': 0.4779892891090747, 'gamma': 1.06005863211788e-05, 'learning_rate': 0.23439405492611984, 'max_delta_step': 13, 'max_depth': 11, 'min_child_weight': 1, 'n_estimators': 82, 'reg_alpha': 1e-09, 'reg_lambda': 38.56361130005938, 'scale_pos_weight': 1.2711921895542415, 'subsample': 0.9290766497526813}"
50,0.8207821290186459,0.7502389585699893,0.8415642704506672,0.8041801955640444,0.03908540267145252,1,0.595850944519043,0.03940077241424438,0.002295970916748047,0.0003001608164459181,0.85618767234103,0.8944006024815737,1e-09,0.01,20,50,4,100,0.006001457607830112,1e-09,0.46154458258633546,0.6594307875265178,"{'colsample_bylevel': 0.85618767234103, 'colsample_bytree': 0.8944006024815737, 'gamma': 1e-09, 'learning_rate': 0.01, 'max_delta_step': 20, 'max_depth': 50, 'min_child_weight': 4, 'n_estimators': 100, 'reg_alpha': 0.006001457607830112, 'reg_lambda': 1e-09, 'scale_pos_weight': 0.46154458258633546, 'subsample': 0.6594307875265178}"
51,0.8318254471841791,0.78200260026734,0.8889460376245671,0.8342361880994039,0.043688397438922374,1,0.9266359806060791,0.08767580046507817,0.0023717880249023438,0.00023825552450975612,0.537197372688359,0.6856964142970094,6.565913957206633e-07,0.01,6,23,0,65,0.016471639820855193,0.0168088577131896,0.6420664549821319,0.6401956105294183,"{'colsample_bylevel': 0.537197372688359, 'colsample_bytree': 0.6856964142970094, 'gamma': 6.565913957206633e-07, 'learning_rate': 0.01, 'max_delta_step': 6, 'max_depth': 23, 'min_child_weight': 0, 'n_estimators': 65, 'reg_alpha': 0.016471639820855193, 'reg_lambda': 0.0168088577131896, 'scale_pos_weight': 0.6420664549821319, 'subsample': 0.6401956105294183}"
52,0.8032778898605142,0.8148409645463338,0.8503245332132066,0.8228034760900687,0.020013589631836446,1,1.7246890862782795,0.25089971475630773,0.0021343231201171875,2.777414426321248e-05,0.4937314554613423,0.710655394934556,1.7304794142765351e-07,0.018989860619573237,7,17,0,73,0.09693818994129469,5.227261807461263e-05,3.1447842957906715,0.6231315131057282,"{'colsample_bylevel': 0.4937314554613423, 'colsample_bytree': 0.710655394934556, 'gamma': 1.7304794142765351e-07, 'learning_rate': 0.018989860619573237, 'max_delta_step': 7, 'max_depth': 17, 'min_child_weight': 0, 'n_estimators': 73, 'reg_alpha': 0.09693818994129469, 'reg_lambda': 5.227261807461263e-05, 'scale_pos_weight': 3.1447842957906715, 'subsample': 0.6231315131057282}"
53,0.8271190303603883,0.7418912182143708,0.8518178378369894,0.8069247740878486,0.047091403037328027,1,0.5797818501790365,0.09133980130336995,0.002392292022705078,0.0002573995512316234,0.6074291037844369,0.6339071321850842,1e-09,0.01,6,35,1,59,1.1564209493957786e-06,2.8539140018362572e-05,0.3246046336562987,0.5573970416969067,"{'colsample_bylevel': 0.6074291037844369, 'colsample_bytree': 0.6339071321850842, 'gamma': 1e-09, 'learning_rate': 0.01, 'max_delta_step': 6, 'max_depth': 35, 'min_child_weight': 1, 'n_estimators': 59, 'reg_alpha': 1.1564209493957786e-06, 'reg_lambda': 2.8539140018362572e-05, 'scale_pos_weight': 0.3246046336562987, 'subsample': 0.5573970416969067}"
54,0.8189486066689611,0.752296467122448,0.8866906372063,0.8192849952259906,0.05486121817349261,1,0.7874758243560791,0.09996494120569409,0.0018231868743896484,7.632547958672531e-05,0.6210483562225381,0.6906637187612172,0.05317565043759735,0.01,17,49,0,52,0.0125846031068748,1.9269196828286588e-05,0.2520210484281121,0.5414571456557278,"{'colsample_bylevel': 0.6210483562225381, 'colsample_bytree': 0.6906637187612172, 'gamma': 0.05317565043759735, 'learning_rate': 0.01, 'max_delta_step': 17, 'max_depth': 49, 'min_child_weight': 0, 'n_estimators': 52, 'reg_alpha': 0.0125846031068748, 'reg_lambda': 1.9269196828286588e-05, 'scale_pos_weight': 0.2520210484281121, 'subsample': 0.5414571456557278}"
55,0.7196346310221954,0.7602240352859279,0.7329523501166868,0.7376055296983225,0.01689692345969372,1,0.20854083697001138,0.02110387788161224,0.0018999576568603516,0.000291389838419133,0.12506749313519744,0.7288546054384931,1e-09,0.02738471607717465,0,17,0,100,1.2074876662682852e-06,1000.0,0.39812744351620133,0.7370978200312912,"{'colsample_bylevel': 0.12506749313519744, 'colsample_bytree': 0.7288546054384931, 'gamma': 1e-09, 'learning_rate': 0.02738471607717465, 'max_delta_step': 0, 'max_depth': 17, 'min_child_weight': 0, 'n_estimators': 100, 'reg_alpha': 1.2074876662682852e-06, 'reg_lambda': 1000.0, 'scale_pos_weight': 0.39812744351620133, 'subsample': 0.7370978200312912}"
56,0.8182053301902651,0.8410591024285886,0.8517821140294989,0.837009618345585,0.014002376751671335,1,0.7017781734466553,0.10721119947105527,0.0036139488220214844,0.0029064643012668237,0.9856169378169729,0.7346988203150857,0.49999999999999994,1.0,20,8,1,68,1.0,30.00344362435731,64.45899431029082,0.9998435898622304,"{'colsample_bylevel': 0.9856169378169729, 'colsample_bytree': 0.7346988203150857, 'gamma': 0.49999999999999994, 'learning_rate': 1.0, 'max_delta_step': 20, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 68, 'reg_alpha': 1.0, 'reg_lambda': 30.00344362435731, 'scale_pos_weight': 64.45899431029082, 'subsample': 0.9998435898622304}"
57,0.8328961820771656,0.7678207901769518,0.8205434782323087,0.807081442762753,0.028223884482863323,1,0.3222177028656006,0.0670056512774449,0.0018193721771240234,6.885414087360094e-05,1.0,0.77355397796182,0.49999999999999994,1.0,13,4,0,50,0.0006559428728730852,0.05890475917814654,6.337517916397178,1.0,"{'colsample_bylevel': 1.0, 'colsample_bytree': 0.77355397796182, 'gamma': 0.49999999999999994, 'learning_rate': 1.0, 'max_delta_step': 13, 'max_depth': 4, 'min_child_weight': 0, 'n_estimators': 50, 'reg_alpha': 0.0006559428728730852, 'reg_lambda': 0.05890475917814654, 'scale_pos_weight': 6.337517916397178, 'subsample': 1.0}"
58,0.7527834338171795,0.7246637139925381,0.7442498325008905,0.7405641887886809,0.011773823573652371,1,0.26914238929748535,0.09453129211600737,0.001790761947631836,0.000831886280598682,0.8002961085763749,0.4308876831234464,0.49999999999999994,0.0627548520188786,9,13,0,65,1.4225588036244025e-07,1000.0,1.4470704661095226,0.9444285916840571,"{'colsample_bylevel': 0.8002961085763749, 'colsample_bytree': 0.4308876831234464, 'gamma': 0.49999999999999994, 'learning_rate': 0.0627548520188786, 'max_delta_step': 9, 'max_depth': 13, 'min_child_weight': 0, 'n_estimators': 65, 'reg_alpha': 1.4225588036244025e-07, 'reg_lambda': 1000.0, 'scale_pos_weight': 1.4470704661095226, 'subsample': 0.9444285916840571}"
